,all_covered_probes_x,passed_seconds,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,all_covered_probes_x,all_covered_probes_y,row_wise_mean,unix_time
158,994,53,994,994,994,994,994,994,994,994,994,994.0,1707215679
159,994,53,994,994,994,994,994,994,994,994,994,994.0,1707215679
160,994,54,994,994,994,994,994,994,994,994,994,994.0,1707215680
161,994,54,994,994,994,994,994,994,994,994,994,994.0,1707215680
162,994,54,994,994,994,994,994,994,994,994,994,994.0,1707215680
163,994,55,994,994,994,994,994,994,994,994,994,994.0,1707215681
164,994,55,994,994,994,994,994,994,994,994,994,994.0,1707215681
165,994,55,994,994,994,994,994,994,994,994,994,994.0,1707215681
166,994,56,994,994,994,994,994,994,994,994,994,994.0,1707215682
167,994,56,994,994,994,994,994,994,994,994,994,994.0,1707215682
168,994,56,994,994,994,994,994,994,994,994,994,994.0,1707215682
169,994,57,994,994,994,994,994,994,994,994,994,994.0,1707215683
170,994,57,994,994,994,994,994,994,994,994,994,994.0,1707215683
171,994,57,994,994,994,994,994,994,994,994,994,994.0,1707215683
172,994,58,994,994,994,994,994,994,994,994,994,994.0,1707215684
173,994,58,994,994,994,994,994,994,994,994,994,994.0,1707215684
174,994,58,994,994,994,994,994,994,994,994,994,994.0,1707215684
175,994,59,994,994,994,994,994,994,994,994,994,994.0,1707215685
176,994,59,994,994,994,994,994,994,994,994,994,994.0,1707215685
177,994,59,994,994,994,994,994,994,994,994,994,994.0,1707215685
178,994,60,994,994,994,994,994,994,994,994,994,994.0,1707215686
179,994,60,994,994,994,994,994,994,994,994,994,994.0,1707215686
180,994,60,994,994,994,994,994,994,994,994,994,994.0,1707215686
181,994,61,994,994,994,994,994,994,994,994,994,994.0,1707215687
182,994,61,994,994,994,994,994,994,994,994,994,994.0,1707215687
183,994,61,994,994,994,994,994,994,994,994,994,994.0,1707215687
184,994,62,994,994,994,994,994,994,994,994,994,994.0,1707215688
185,994,62,994,994,994,994,994,994,994,994,994,994.0,1707215688
186,994,62,994,994,994,994,994,994,994,994,994,994.0,1707215688
187,994,63,994,994,994,994,994,994,994,994,994,994.0,1707215689
188,994,63,994,994,994,994,994,994,994,994,994,994.0,1707215689
189,994,63,994,994,994,994,994,994,994,994,994,994.0,1707215689
190,994,64,994,994,994,994,994,994,994,994,994,994.0,1707215690
191,994,64,994,994,994,994,994,994,994,994,994,994.0,1707215690
192,994,64,994,994,994,994,994,994,994,994,994,994.0,1707215690
193,994,65,994,994,994,994,994,994,994,994,994,994.0,1707215691
194,994,65,994,994,994,994,994,994,994,994,994,994.0,1707215691
